player_name,year,target_points,datapoints,points,preseason_rank,passing_attempts,passing_completions,passing_yards,passing_touchdowns,passing_interceptions,passing_two_points,rushing_attempts,rushing_yards,rushing_touchdowns,rushing_two_points,receiving_receptions,receiving_yards,receiving_touchdowns,receiving_two_points,fumble_fumbles,fumble_touchdowns,pat_attempts,pat_made,fg_attempts,fg_made,fifty_yd_fg_made,defensive_sacks,defensive_interceptions,defensive_safeties,defensive_fumble_recoveries,defensive_blocked_kicks,defensive_touchdowns,defensive_points_against,defensive_passing_yards_allowed,defensive_rushing_yards_allowed,defensive_total_yards_allowed
Cody Parkey,2010,,0,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cody Parkey,2011,,0,,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cody Parkey,2012,,0,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cody Parkey,2013,8.714285714285714,0,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cairo Santos,2010,,0,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cairo Santos,2011,,0,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cairo Santos,2012,,0,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cairo Santos,2013,7.1875,0,,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patrick Murray,2010,,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patrick Murray,2011,,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patrick Murray,2012,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Patrick Murray,2013,6.3125,0,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lawrence Tynes,2010,6.375,15,6.933333333333334,131,,,,,,,,,,,,,,,,,2.8666666666666667,2.8666666666666667,1.5333333333333334,1.2666666666666666,0.13333333333333333,,,,,,,,,,
Lawrence Tynes,2011,8.923076923076923,16,6.375,106,,,,,,,,,,,,,,,,,2.6875,2.6875,1.5,1.1875,0.0625,,,,,,,,,,
Lawrence Tynes,2012,,13,8.923076923076923,101,,,,,,,,,,,,,,,,,3.230769230769231,3.230769230769231,2.1538461538461537,1.8461538461538463,0.07692307692307693,,,,,,,,,,
Lawrence Tynes,2013,,0,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Carney,2010,,2,9.0,148,,,,,,,,,,,,,,,,,1.5,1.5,3.0,2.5,0.0,,,,,,,,,,
John Carney,2011,,0,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Carney,2012,,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Carney,2013,,0,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
